Airport_ID,Name,Country,Latitude,Longtitude,Altitude
PHY,Phetchabun Airport,Thailand,16.6760005951,101.194999695,450
CJM,Chumphon Airport,Thailand,10.711199760437012,99.36170196533205,18
JZH,Jiuzhai Huanglong Airport,China,32.8533333333,103.682222222,11327
SWA,Jieyang Chaoshan International Airport,China,23.552,116.5033,0
GEO,Cheddi Jagan International Airport,Guyana,6.498549938201904,-58.25410079956055,95
AGT,Guarani International Airport,Paraguay,-25.454516,-54.842682,846
OGL,Eugene F. Correira International Airport,Guyana,6.80628,-58.1059,10
KAI,Kaieteur International Airport,Guyana,5.17275476456,-59.491481781,1520
DNH,Dunhuang Airport,China,40.16109848022461,94.80919647216795,0
AOI,Ancona Falconara Airport,Italy,43.616299,13.3623,49
TCP,Taba International Airport,Egypt,29.5877990723,34.7780990601,2415
BJV,Milas Bodrum International Airport,Turkey,37.25059890749999,27.6643009186,21
TBJ,Tabarka 7 Novembre Airport,Tunisia,36.97999954223633,8.87693977355957,230
SAW,Sabiha Gökçen International Airport,Turkey,40.898601532,29.3092002869,312
SCE,University Park Airport,United States,40.8493003845,-77.84870147710001,1239
BME,Broome International Airport,Australia,-17.944700241088867,122.23200225830078,56
NTL,Newcastle Airport,Australia,-32.79499816894531,151.83399963378906,31
KLU,Klagenfurt Airport,Austria,46.642502,14.3377,1472
HFT,Hammerfest Airport,Norway,70.679702758789,23.668600082397,266
HVG,Valan Airport,Norway,71.009696960449,25.983600616455,44
MEH,Mehamn Airport,Norway,71.02970123291,27.826700210571,39
VDS,Vadsø Airport,Norway,70.065299987793,29.844699859619,127
IKA,Imam Khomeini International Airport,Iran,35.416099548339844,51.15219879150391,3305
MHD,Mashhad International Airport,Iran,36.235198974609375,59.64099884033203,3263
MEI,Key Field,United States,32.33259963989258,-88.75189971923828,297
SPI,Abraham Lincoln Capital Airport,United States,39.84410095,-89.67790222,598
CEZ,Cortez Municipal Airport,United States,37.3030014038,-108.627998352,5918
HDN,Yampa Valley Airport,United States,40.48120117,-107.2180023,6606
GUP,Gallup Municipal Airport,United States,35.511100769,-108.789001465,6472
LBL,Liberal Mid-America Regional Airport,United States,37.0442009,-100.9599991,2885
LAA,Lamar Municipal Airport,United States,38.0696983337,-102.68800354,3706
GLD,Renner Field-Goodland Municipal Airport,United States,39.37060165,-101.6989975,3656
COD,Yellowstone Regional Airport,United States,44.520198822,-109.024002075,5102
HOV,"Ørsta-Volda Airport, Hovden",Norway,62.180000305176,6.0741000175476,243
ISC,St. Mary's Airport,United Kingdom,49.91329956054688,-6.291669845581055,116
SGF,Springfield Branson National Airport,United States,37.24570084,-93.38860321,1268
NVK,Narvik Framnes Airport,Norway,68.436897277832,17.386699676514,95
BVG,Berlevåg Airport,Norway,70.871399,29.034201,42
FBU,"Oslo, Fornebu Airport",Norway,59.89580154418945,10.617199897766112,0
JLN,Joplin Regional Airport,United States,37.151798248291016,-94.49829864501952,981
ABE,Lehigh Valley International Airport,United States,40.652099609375,-75.44080352783203,393
XNA,Northwest Arkansas Regional Airport,United States,36.281898,-94.306801,1287
GUW,Atyrau Airport,Kazakhstan,47.12189865112305,51.8213996887207,-72
KZO,Kzyl-Orda Southwest Airport,Kazakhstan,44.706902,65.592499,433
SBN,South Bend Regional Airport,United States,41.70869827270508,-86.31729888916016,799
SCO,Aktau Airport,Kazakhstan,43.8601,51.091999,73
KGF,Sary-Arka Airport,Kazakhstan,49.67079925537109,73.33439636230469,1765
CGQ,Longjia Airport,China,43.9962005615,125.684997559,706
KIJ,Niigata Airport,Japan,37.9558982849,139.121002197,29
SMD,Smith Field,United States,41.14339828,-85.15280151,835
ACV,California Redwood Coast-Humboldt County Airport,United States,40.978101,-124.109,221
OAJ,Albert J Ellis Airport,United States,34.8292007446,-77.61209869380001,94
TCL,Tuscaloosa Regional Airport,United States,33.220600128174,-87.611396789551,170
DBQ,Dubuque Regional Airport,United States,42.40200043,-90.70950317,1077
ATD,Uru Harbour Airport,Solomon Islands,-8.87333,161.011002,0
AKS,Gwaunaru'u Airport,Solomon Islands,-8.70257,160.682007,5
BAS,Ballalae Airport,Solomon Islands,-6.990745,155.886656,5
FRE,Fera/Maringe Airport,Solomon Islands,-8.1075,159.576996,0
MBU,Babanakira Airport,Solomon Islands,-9.7475004196167,159.83900451660156,0
IRA,Ngorangora Airport,Solomon Islands,-10.4497003555,161.897994995,54
SCZ,Santa Cruz/Graciosa Bay/Luova Airport,Solomon Islands,-10.72029972076416,165.7949981689453,18
MUA,Munda Airport,Solomon Islands,-8.327969551086426,157.26300048828125,10
GZO,Nusatupe Airport,Solomon Islands,-8.09778022766,156.863998413,13
MNY,Mono Airport,Solomon Islands,-7.416940212249756,155.56500244140625,0
RNL,Rennell/Tingoa Airport,Solomon Islands,-11.533900260925291,160.06300354003906,0
RUS,Marau Airport,Solomon Islands,-9.86166954041,160.824996948,0
VAO,Suavanao Airport,Solomon Islands,-7.585559844970703,158.7310028076172,0
KGE,Kaghau Airport,Solomon Islands,-7.3305,157.585,30
RBV,Ramata Airport,Solomon Islands,-8.168060302734375,157.64300537109375,0
BUA,Buka Airport,Papua New Guinea,-5.422319889068604,154.67300415039062,11
CMU,Chimbu Airport,Papua New Guinea,-6.024290084838867,144.9709930419922,4974
DAU,Daru Airport,Papua New Guinea,-9.08675956726,143.207992554,20
GUR,Gurney Airport,Papua New Guinea,-10.3114995956,150.333999634,88
PNP,Girua Airport,Papua New Guinea,-8.80453968048,148.309005737,311
HKN,Kimbe Airport,Papua New Guinea,-5.462170124053955,150.40499877929688,66
UNG,Kiunga Airport,Papua New Guinea,-6.1257100105285645,141.28199768066406,88
KRI,Kikori Airport,Papua New Guinea,-7.424379825592041,144.2500762939453,50
KMA,Kerema Airport,Papua New Guinea,-7.96361017227,145.770996094,10
KVG,Kavieng Airport,Papua New Guinea,-2.57940006256,150.807998657,7
MDU,Mendi Airport,Papua New Guinea,-6.14774,143.656998,5680
MAS,Momote Airport,Papua New Guinea,-2.06189,147.423996,12
MXH,Moro Airport,Papua New Guinea,-6.36332988739,143.238006592,2740
MIS,Misima Island Airport,Papua New Guinea,-10.6892004013,152.837997437,26
TIZ,Tari Airport,Papua New Guinea,-5.84499979019,142.947998047,5500
TBG,Tabubil Airport,Papua New Guinea,-5.27861,141.225998,1570
RAB,Tokua Airport,Papua New Guinea,-4.34045982361,152.380004883,32
VAI,Vanimo Airport,Papua New Guinea,-2.6926,141.3028,10
WBM,Wapenamanda Airport,Papua New Guinea,-5.64330005645752,143.89500427246094,5889
LLU,Alluitsup Paa Heliport,Greenland,60.46445,-45.56917,54
CNP,Neerlerit Inaat Airport,Greenland,70.7431030273,-22.6504993439,45
JFR,Paamiut Heliport,Greenland,61.9921989441,-49.6624984741,63
JGO,Qeqertarsuaq Heliport,Greenland,69.251181993,-53.5148763657,9
JJU,Qaqortoq Heliport,Greenland,60.7156841553,-46.0299186409,53
JSU,Maniitsoq Airport,Greenland,65.4124984741,-52.9393997192,91
JNN,Nanortalik Heliport,Greenland,60.1418839759,-45.232976675,17
JNS,Narsaq Heliport,Greenland,60.9172827256,-46.059923172,83
NAQ,Qaanaaq Airport,Greenland,77.4886016846,-69.3887023926,51
JHS,Sisimiut Airport,Greenland,66.9513015747,-53.7293014526,33
JUV,Upernavik Airport,Greenland,72.7901992798,-56.1305999756,414
JQA,Qaarsut Airport,Greenland,70.7341995239,-52.6962013245,289
GRY,Grímsey Airport,Iceland,66.5458,-18.0173,66
THO,Thorshofn Airport,Iceland,66.21849822998047,-15.335599899291992,65
VPN,Vopnafjörður Airport,Iceland,65.72059631347656,-14.850600242614746,16
YWS,Whistler/Green Lake Water Aerodrome,Canada,50.1436004639,-122.948997498,2100
YAA,Anahim Lake Airport,Canada,52.45249938964844,-125.3030014038086,3635
YWM,Williams Harbour Airport,Canada,52.56689834594727,-55.784698486328125,70
YFX,St. Lewis (Fox Harbour) Airport,Canada,52.37279891967773,-55.67390060424805,74
YHA,Port Hope Simpson Airport,Canada,52.528099060058594,-56.28609848022461,347
YRG,Rigolet Airport,Canada,54.1796989440918,-58.45750045776367,180
YCK,Colville Lake Airport,Canada,67.0392,-126.08,850
YLE,Whatì Airport,Canada,63.13169860839844,-117.24600219726562,882
SUR,Summer Beaver Airport,Canada,52.70859909057617,-88.54190063476562,832
YAX,Wapekeka Airport,Canada,53.84920120239258,-89.57939910888672,712
WNN,Wunnumin Lake Airport,Canada,52.89390182495117,-89.28919982910156,819
YNO,North Spirit Lake Airport,Canada,52.4900016784668,-92.97109985351562,1082
XBE,Bearskin Lake Airport,Canada,53.965599060058594,-91.0271987915039,800
KIF,Kingfisher Lake Airport,Canada,53.01250076293945,-89.85530090332031,866
YOG,Ogoki Post Airport,Canada,51.6585998535,-85.9017028809,594
YHP,Poplar Hill Airport,Canada,52.1133,-94.2556,1095
YKU,Chisasibi Airport,Canada,53.80559921264648,-78.91690063476562,43
ZTB,Tête-à-la-Baleine Airport,Canada,50.67440032958984,-59.38359832763672,107
ZLT,La Tabatière Airport,Canada,50.8307991027832,-58.97560119628906,102
YAC,Cat Lake Airport,Canada,51.72719955444336,-91.82440185546876,1344
YAG,Fort Frances Municipal Airport,Canada,48.65420150756836,-93.439697265625,1125
XKS,Kasabonika Airport,Canada,53.52470016479492,-88.6427993774414,672
YKG,Kangirsuk Airport,Canada,60.02719879150391,-69.99919891357422,403
YAT,Attawapiskat Airport,Canada,52.9275016784668,-82.43190002441406,31
YBE,Uranium City Airport,Canada,59.5614013671875,-108.4810028076172,1044
YBX,Lourdes de Blanc Sablon Airport,Canada,51.4435997009,-57.1852989197,121
YRF,Cartwright Airport,Canada,53.68280029296875,-57.041900634765625,40
YCS,Chesterfield Inlet Airport,Canada,63.3469009399,-90.7311019897,32
YDP,Nain Airport,Canada,56.549198150634766,-61.680301666259766,22
YER,Fort Severn Airport,Canada,56.01890182495117,-87.67610168457031,48
YFA,Fort Albany Airport,Canada,52.20140075683594,-81.6968994140625,48
YFH,Fort Hope Airport,Canada,51.5619010925293,-87.90779876708984,899
YMN,Makkovik Airport,Canada,55.07690048217773,-59.1864013671875,234
YGB,Texada Gillies Bay Airport,Canada,49.69419860839844,-124.51799774169922,326
YGO,Gods Lake Narrows Airport,Canada,54.55889892578125,-94.49140167236328,617
YGT,Igloolik Airport,Canada,69.3647003174,-81.8161010742,174
YGW,Kuujjuarapik Airport,Canada,55.28189849853516,-77.76529693603516,34
YGX,Gillam Airport,Canada,56.35749816894531,-94.71060180664062,476
YGZ,Grise Fiord Airport,Canada,76.4261016846,-82.90920257570001,146
YQC,Quaqtaq Airport,Canada,61.0463981628418,-69.6177978515625,103
CXH,Vancouver Harbour Water Aerodrome,Canada,49.2943992615,-123.111000061,0
YNS,Nemiscau Airport,Canada,51.69110107421875,-76.1355972290039,802
YHO,Hopedale Airport,Canada,55.44829940795898,-60.22859954833984,39
YHR,Chevery Airport,Canada,50.46889877319336,-59.63669967651367,39
YIK,Ivujivik Airport,Canada,62.41730117797852,-77.92530059814453,126
YIV,Island Lake Airport,Canada,53.857200622558594,-94.65360260009766,770
AKV,Akulivik Airport,Canada,60.81859970092773,-78.14859771728516,75
YKQ,Waskaganish Airport,Canada,51.47330093383789,-78.75830078125,80
YPJ,Aupaluk Airport,Canada,59.29669952392578,-69.59970092773438,119
YLC,Kimmirut Airport,Canada,62.8499984741,-69.88330078119999,175
YLH,Lansdowne House Airport,Canada,52.19559860229492,-87.93419647216797,834
XGR,Kangiqsualujjuaq (Georges River) Airport,Canada,58.71139907836914,-65.9927978515625,215
YMH,Mary's Harbour Airport,Canada,52.30279922485352,-55.847198486328125,38
YMT,Chapais Airport,Canada,49.77190017700195,-74.5280990600586,1270
YUD,Umiujaq Airport,Canada,56.53609848022461,-76.51830291748047,250
YNC,Wemindji Airport,Canada,53.01060104370117,-78.83110046386719,66
YNE,Norway House Airport,Canada,53.95830154418945,-97.84420013427734,734
YNL,Points North Landing Airport,Canada,58.27669906616211,-104.08200073242188,1605
YOH,Oxford House Airport,Canada,54.93330001831055,-95.27890014648438,663
YPH,Inukjuak Airport,Canada,58.471900939941406,-78.07689666748047,83
YPM,Pikangikum Airport,Canada,51.81969833374024,-93.97329711914062,1114
YPO,Peawanuck Airport,Canada,54.98809814453125,-85.44329833984375,173
YPW,Powell River Airport,Canada,49.83420181274414,-124.5,425
YQD,The Pas Airport,Canada,53.97140121459961,-101.09100341796876,887
YQN,Nakina Airport,Canada,50.18280029296875,-86.69640350341797,1057
YRA,Rae Lakes Airport,Canada,64.11609649658203,-117.30999755859376,723
YRL,Red Lake Airport,Canada,51.06689834594727,-93.79309844970705,1265
YSF,Stony Rapids Airport,Canada,59.250301361083984,-105.84100341796876,805
YSK,Sanikiluaq Airport,Canada,56.5377998352,-79.2466964722,104
YST,St. Theresa Point Airport,Canada,53.84560012817383,-94.85189819335938,773
YTL,Big Trout Lake Airport,Canada,53.81779861450195,-89.89689636230469,729
YVZ,Deer Lake Airport,Canada,52.655799865722656,-94.0614013671875,1092
YWP,Webequie Airport,Canada,52.9593933975,-87.3748683929,685
YXN,Whale Cove Airport,Canada,62.24000167849999,-92.5980987549,40
YZG,Salluit Airport,Canada,62.17940139770508,-75.66719818115234,743
ZAC,York Landing Airport,Canada,56.08940124511719,-96.08920288085938,621
ILF,Ilford Airport,Canada,56.0614013672,-95.613899231,642
ZBF,Bathurst Airport,Canada,47.629699707,-65.738899231,193
ZEM,Eastmain River Airport,Canada,52.22639846801758,-78.52249908447266,24
ZFD,Fond-Du-Lac Airport,Canada,59.33440017700195,-107.18199920654295,814
ZGI,Gods River Airport,Canada,54.83969879150391,-94.07859802246094,627
ZJN,Swan River Airport,Canada,52.120601654052734,-101.23600006103516,1100
ZKE,Kashechewan Airport,Canada,52.282501220703125,-81.67780303955078,35
MSA,Muskrat Dam Airport,Canada,53.44139862060547,-91.76280212402344,911
ZMT,Masset Airport,Canada,54.02750015258789,-132.125,25
ZPB,Sachigo Lake Airport,Canada,53.8911018371582,-92.19640350341795,876
ZRJ,Round Lake (Weagamow Lake) Airport,Canada,52.94359970092773,-91.31279754638672,974
ZSJ,Sandy Lake Airport,Canada,53.06420135498047,-93.34439849853516,951
ZTM,Shamattawa Airport,Canada,55.8656005859375,-92.0813980102539,289
ZUM,Churchill Falls Airport,Canada,53.5619010925293,-64.10639953613281,1442
ZWL,Wollaston Lake Airport,Canada,58.10689926147461,-103.1719970703125,1360
BLJ,Batna Airport,Algeria,35.7521018982,6.308589935300001,2697
CBH,Béchar Boudghene Ben Ali Lotfi Airport,Algeria,31.645700454711918,-2.269860029220581,2661
BMW,Bordj Badji Mokhtar Airport,Algeria,21.375,0.923888981342,1303
ELU,Guemar Airport,Algeria,33.5113983154,6.77679014206,203
KMS,Kumasi Airport,Ghana,6.714560031890869,-1.5908199548721311,942
HDF,Heringsdorf Airport,Germany,53.8787002563,14.152299881,93
HEI,Heide-Büsum Airport,Germany,54.1533317566,8.90166664124,7
HGL,Helgoland-Düne Airport,Germany,54.1852798462,7.91583299637,8
SJY,Seinäjoki Airport,Finland,62.692101,22.8323,302
NQT,Nottingham Airport,United Kingdom,52.91999816894531,-1.079169988632202,138
DSA,Robin Hood Doncaster Sheffield Airport,United Kingdom,53.4805378105,-1.01065635681,55
CAL,Campbeltown Airport,United Kingdom,55.437198638916016,-5.686389923095703,42
EOI,Eday Airport,United Kingdom,59.19060134887695,-2.7722198963165283,10
FIE,Fair Isle Airport,United Kingdom,59.53580093383789,-1.628059983253479,223
NRL,North Ronaldsay Airport,United Kingdom,59.3675003052,-2.43443989754,40
PPW,Papa Westray Airport,United Kingdom,59.351699829100006,-2.9002799987800003,91
SOY,Stronsay Airport,United Kingdom,59.1553001404,-2.64139008522,39
NDY,Sanday Airport,United Kingdom,59.250301361083984,-2.576669931411743,68
LWK,Lerwick / Tingwall Airport,United Kingdom,60.192199707,-1.24361002445,43
WRY,Westray Airport,United Kingdom,59.3502998352,-2.95000004768,29
LEQ,Land's End Airport,United Kingdom,50.102798,-5.67056,398
PZE,Penzance Heliport,United Kingdom,50.128101,-5.51845,14
VLY,Anglesey Airport,United Kingdom,53.2481002808,-4.53533983231,37
BRR,Barra Airport,United Kingdom,57.0228,-7.44306,5
CFN,Donegal Airport,Ireland,55.0442008972168,-8.340999603271484,30
CNL,Sindal Airport,Denmark,57.503502,10.2294,92
LKN,Leknes Airport,Norway,68.152496337891,13.609399795532,78
OSY,Namsos Høknesøra Airport,Norway,64.472198486328,11.57859992981,7
MQN,"Mo i Rana Airport, Røssvoll",Norway,66.363899230957,14.301400184631,229
RVK,"Rørvik Airport, Ryum",Norway,64.838302612305,11.14610004425,14
RET,Røst Airport,Norway,67.527801513672,12.103300094604,7
SDN,Sandane Airport (Anda),Norway,61.830001831055,6.1058301925659,196
SOG,Sogndal Airport,Norway,61.156101,7.13778,1633
SVJ,Svolvær Helle Airport,Norway,68.243301391602,14.669199943542,27
SOJ,Sørkjosen Airport,Norway,69.786796569824,20.959400177002,16
VAW,"Vardø Airport, Svartnes",Norway,70.355400085449,31.044900894165,42
VRY,Værøy Heliport,Norway,67.654555,12.727257,12
BZG,Bydgoszcz Ignacy Jan Paderewski Airport,Poland,53.0968017578,17.9776992798,235
LCJ,Łódź Władysław Reymont Airport,Poland,51.7219009399,19.3980998993,604
OSD,Åre Östersund Airport,Sweden,63.194400787354,14.50030040741,1233
HFS,Hagfors Airport,Sweden,60.02009963989258,13.578900337219238,474
KSD,Karlstad Airport,Sweden,59.4446983337,13.3374004364,352
TYF,Torsby Airport,Sweden,60.1576004028,12.991299629199998,393
AGH,Ängelholm-Helsingborg Airport,Sweden,56.29610061645508,12.847100257873535,68
SQO,Storuman Airport,Sweden,64.96089935302734,17.69659996032715,915
HMV,Hemavan Airport,Sweden,65.80609893798828,15.082799911499023,1503
VNT,Ventspils International Airport,Latvia,57.35779953,21.5442008972,19
QRA,Rand Airport,South Africa,-26.2425003052,28.1511993408,5483
MQP,Kruger Mpumalanga International Airport,South Africa,-25.3831996918,31.1056003571,2829
AAM,Malamala Airport,South Africa,-24.818099975585938,31.54459953308105,1124
MBD,Mmabatho International Airport,South Africa,-25.798400878900004,25.5480003357,4181
GNZ,Ghanzi Airport,Botswana,-21.6924991607666,21.658100128173828,3730
ORP,Orapa Airport,Botswana,-21.266701,25.3167,3100
SWX,Shakawe Airport,Botswana,-18.373899459838867,21.832599639892575,3379
TLD,Limpopo Valley Airport,Botswana,-22.1891994476,29.1268997192,1772
CIP,Chipata Airport,Zambia,-13.558300018310549,32.58720016479492,3360
WAQ,Antsalova Airport,Madagascar,-18.701273,44.614921,551
JVA,Ankavandra Airport,Madagascar,-18.80501,45.273467,427
BMD,Belo sur Tsiribihina Airport,Madagascar,-19.6867008209,44.5419006348,154
MXT,Maintirano Airport,Madagascar,-18.049999,44.033001,95
TVA,Morafenobe Airport,Madagascar,-17.850083,44.920467,748
WTA,Tambohorano Airport,Madagascar,-17.47610092163086,43.972801208496094,23
WTS,Tsiroanomandidy Airport,Madagascar,-18.759677,46.054065,2776
WAM,Ambatondrazaka Airport,Madagascar,-17.795378,48.442583,2513
WPB,Port Bergé Airport,Madagascar,-15.584286,47.623587,213
DWB,Soalala Airport,Madagascar,-16.10169,45.358837,141
WMP,Mampikony Airport,Madagascar,-16.0722693402,47.6441645622,0
WMA,Mandritsara Airport,Madagascar,-15.833049,48.833284,1007
MJA,Manja Airport,Madagascar,-21.426105,44.316509,787
CBT,Catumbela Airport,Angola,-12.4792,13.4869,23
DUE,Dundo Airport,Angola,-7.400889873504639,20.818500518798828,2451
VPE,Ngjiva Pereira Airport,Angola,-17.0435009003,15.683799743700002,3566
MSZ,Namibe Airport,Angola,-15.261199951171877,12.14680004119873,210
KOU,Koulamoutou Mabimbi Airport,Gabon,-1.1846100091934,12.441300392151,1070
MJL,Mouilla Ville Airport,Gabon,-1.845139980316162,11.056699752807615,295
TCH,Tchibanga Airport,Gabon,-2.8499999046325684,11.017000198364258,269
VPY,Chimoio Airport,Mozambique,-19.15130043029785,33.42900085449219,2287
SRH,Sarh Airport,Chad,9.14444,18.374399,1198
CMK,Club Makokola Airport,Malawi,-14.306900024414062,35.13249969482422,1587
LUD,Luderitz Airport,Namibia,-26.687400817871094,15.242899894714355,457
OND,Ondangwa Airport,Namibia,-17.878201,15.9526,3599
OMD,Oranjemund Airport,Namibia,-28.5847,16.446699,14
SWP,Swakopmund Airport,Namibia,-22.66189956665,14.568099975586,207
ERS,Eros Airport,Namibia,-22.612199783325195,17.080400466918945,5575
OUK,Outer Skerries Airport,United Kingdom,60.4252,-0.75,76
GMZ,La Gomera Airport,Spain,28.029600143432617,-17.214599609375,716
BTE,Sherbro International Airport,Sierra Leone,7.5324201583862305,-12.51889991760254,14
KBS,Bo Airport,Sierra Leone,7.944399833679199,-11.76099967956543,328
KEN,Kenema Airport,Sierra Leone,7.891290187835693,-11.176600456237791,485
OXB,Osvaldo Vieira International Airport,Guinea-Bissau,11.894800186157228,-15.65369987487793,129
SMW,Smara Airport,Western Sahara,26.7318,-11.6847,350
VIL,Dakhla Airport,Western Sahara,23.7183,-15.932,36
ESU,Mogador Airport,Morocco,31.3974990845,-9.6816701889,384
EUN,Hassan I Airport,Western Sahara,27.151699,-13.2192,207
NDR,Nador International Airport,Morocco,34.988800048799995,-3.0282099247,574
BCO,Baco Airport,Ethiopia,5.78287,36.562,4580
BEI,Beica Airport,Ethiopia,9.38638973236084,34.52190017700195,5410
DSE,Combolcha Airport,Ethiopia,11.082500457763672,39.71139907836914,6117
DEM,Dembidollo Airport,Ethiopia,8.553999900817871,34.858001708984375,5200
GDE,Gode Airport,Ethiopia,5.93513011932,43.5786018372,834
GOR,Gore Airport,Ethiopia,8.1614,35.5529,6580
ABK,Kabri Dehar Airport,Ethiopia,6.734,44.252998,1800
MTF,Mizan Teferi Airport,Ethiopia,6.9571,35.5547,4396
TIE,Tippi Airport,Ethiopia,7.2024,35.415,1100
ALU,Alula Airport,Somalia,11.9582,50.748,6
BSA,Bosaso Airport,Somalia,11.27530002593994,49.14939880371094,3
MGQ,Aden Adde International Airport,Somalia,2.014440059661865,45.3046989440918,29
GLK,Galcaio Airport,Somalia,6.78082990646,47.45470047,975
BUO,Burao Airport,Somalia,9.5275,45.5549,3400
AAC,El Arish International Airport,Egypt,31.073299408,33.8358001709,121
ATZ,Assiut International Airport,Egypt,27.0464992523,31.0119991302,772
ASV,Amboseli Airport,Kenya,-2.645050048828125,37.25310134887695,3755
LKG,Lokichoggio Airport,Kenya,4.20412015914917,34.348201751708984,2074
MYD,Malindi Airport,Kenya,-3.2293100357055664,40.10169982910156,80
NYK,Nanyuki Airport,Kenya,-0.06239889934659,37.04100799560547,6250
SRX,Gardabya Airport,Libya,31.0634994507,16.5949993134,267
TOB,Gamal Abdel Nasser Airport,Libya,31.861,23.907,519
MJI,Mitiga Airport,Libya,32.894100189208984,13.276000022888184,36
LAQ,La Abraq Airport,Libya,32.788700103759766,21.96430015563965,2157
ATB,Atbara Airport,Sudan,17.710344314575195,34.0570182800293,1181
UYL,Nyala Airport,Sudan,12.053500175476074,24.956199645996094,2106
PZU,Port Sudan New International Airport,Sudan,19.4335994720459,37.23410034179688,135
BKZ,Bukoba Airport,Tanzania,-1.332,31.8212,3784
TKQ,Kigoma Airport,Tanzania,-4.8862,29.6709,2700
LDI,Lindi Airport,Tanzania,-9.85111,39.757801,100
MUZ,Musoma Airport,Tanzania,-1.503,33.8021,3806
SHY,Shinyanga Airport,Tanzania,-3.6093,33.5035,3800
TBO,Tabora Airport,Tanzania,-5.076389789581299,32.83330154418945,3868
RUA,Arua Airport,Uganda,3.049999952316284,30.91699981689453,3951
ULU,Gulu Airport,Uganda,2.805560111999512,32.27180099487305,3510
DIU,Diu Airport,India,20.71310043334961,70.92109680175781,31
ABR,Aberdeen Regional Airport,United States,45.449100494384766,-98.42179870605467,1302
ABY,Southwest Georgia Regional Airport,United States,31.535499572753903,-84.19450378417969,197
AHN,Athens Ben Epps Airport,United States,33.94860076904297,-83.32630157470703,808
ALM,Alamogordo White Sands Regional Airport,United States,32.8399009705,-105.990997314,4200
ALO,Waterloo Regional Airport,United States,42.55709838867188,-92.40029907226562,873
ALW,Walla Walla Regional Airport,United States,46.09489822,-118.288002,1194
APN,Alpena County Regional Airport,United States,45.0780983,-83.56030273,690
ATY,Watertown Regional Airport,United States,44.91400146,-97.15470123,1749
BFD,Bradford Regional Airport,United States,41.8031005859375,-78.64009857177734,2143
BFF,Western Neb. Rgnl/William B. Heilig Airport,United States,41.87400055,-103.5960007,3967
BKW,Raleigh County Memorial Airport,United States,37.7873001099,-81.1241989136,2504
BQK,Brunswick Golden Isles Airport,United States,31.2588005065918,-81.46649932861328,26
BRL,Southeast Iowa Regional Airport,United States,40.783199310302734,-91.12550354003906,698
CEC,Jack Mc Namara Field Airport,United States,41.78020096,-124.2369995,61
CGI,Cape Girardeau Regional Airport,United States,37.22529983520508,-89.57080078125,342
CIU,Chippewa County International Airport,United States,46.25080108642578,-84.47239685058594,800
CKB,North Central West Virginia Airport,United States,39.2966003418,-80.2281036377,1217
CLM,William R Fairchild International Airport,United States,48.12020111083984,-123.5,291
CMX,Houghton County Memorial Airport,United States,47.168399810791016,-88.48909759521484,1095
DDC,Dodge City Regional Airport,United States,37.76340103149414,-99.9655990600586,2594
DUJ,DuBois Regional Airport,United States,41.17829895,-78.8986969,1817
EAU,Chippewa Valley Regional Airport,United States,44.86579895019531,-91.48429870605467,913
EKO,Elko Regional Airport,United States,40.82490158081055,-115.79199981689452,5140
EWB,New Bedford Regional Airport,United States,41.67610168457031,-70.95690155029297,80
FAY,Fayetteville Regional Grannis Field,United States,34.9911994934082,-78.88030242919922,189
GGW,Wokal Field Glasgow International Airport,United States,48.212502,-106.614998,2296
GRI,Central Nebraska Regional Airport,United States,40.96749877929688,-98.30960083007812,1847
HOT,Memorial Field,United States,34.47800064086914,-93.09619903564452,540
HTS,Tri-State/Milton J. Ferguson Field,United States,38.36669922,-82.55799866,828
IRK,Kirksville Regional Airport,United States,40.09349822998047,-92.5448989868164,966
JMS,Jamestown Regional Airport,United States,46.92969894,-98.67819977,1500
LAR,Laramie Regional Airport,United States,41.31209945678711,-105.6750030517578,7284
LBE,Arnold Palmer Regional Airport,United States,40.27590179,-79.40480042,1199
LBF,North Platte Regional Airport Lee Bird Field,United States,41.12620163,-100.6839981,2777
LEB,Lebanon Municipal Airport,United States,43.6260986328,-72.30419921880001,603
LMT,Crater Lake-Klamath Regional Airport,United States,42.156101,-121.733002,4095
LNS,Lancaster Airport,United States,40.121700286865234,-76.29609680175781,403
LWT,Lewistown Municipal Airport,United States,47.04930114746094,-109.46700286865234,4170
LYH,Lynchburg Regional Preston Glenn Field,United States,37.326698303222656,-79.20040130615234,938
MKG,Muskegon County Airport,United States,43.16949844,-86.23819733,629
MLS,Frank Wiley Field,United States,46.428001403808594,-105.88600158691406,2630
MSL,Northwest Alabama Regional Airport,United States,34.74530029,-87.61019897,551
OTH,Southwest Oregon Regional Airport,United States,43.41709899902344,-124.24600219726562,17
OWB,Owensboro Daviess County Airport,United States,37.74010086,-87.16680145,407
PIB,Hattiesburg Laurel Regional Airport,United States,31.467100143432617,-89.33709716796875,298
PIH,Pocatello Regional Airport,United States,42.9098014831543,-112.59600067138672,4452
PIR,Pierre Regional Airport,United States,44.38270187,-100.2860031,1744
PLN,Pellston Regional Airport of Emmet County Airport,United States,45.57089996,-84.79669952,721
PSM,Portsmouth International at Pease Airport,United States,43.0778999329,-70.8233032227,100
RDG,Reading Regional Carl A Spaatz Field,United States,40.37850189208984,-75.96520233154297,344
RHI,Rhinelander Oneida County Airport,United States,45.63119888305664,-89.46749877929688,1624
