Airport_ID,Name,Country_ID,geom
KRQ,Kramatorsk Airport,Ukraine,01010000C0000000C07FD0424000000020515A484000000000003084400000000000000000
QKX,Kautokeino Air Base,Norway,01010000C001000040B4083740000000409442514000000000003492400000000000000000
SSF,Stinson Municipal Airport,United States,01010000C01A000080269E58C07AFFFF9F45563D4000000000000882400000000000000000
JAS,Jasper County Airport-Bell Field,United States,01010000C0F05EFFBF3B8257C0E1E81140BDE23E400000000000A06A400000000000000000
MRF,Marfa Municipal Airport,United States,01010000C0459BE3DC26015AC00C941458005F3E400000000000F1B2400000000000000000
ALE,Alpine Casparis Municipal Airport,United States,01010000C0B21800A0C6EB59C0523000E05A623E400000000000A3B1400000000000000000
BQE,Bubaque Airport,Guinea-Bissau,01010000C0000000C018AD2FC0000000003F98264000000000000000000000000000000000
CZA,Chichen Itza International Airport,Mexico,01010000C0730900808E1C56C064EEFF3F2CA4344000000000008059400000000000000000
BUY,Bunbury Airport,Australia,01010000C00000000054EB5C40000000206CB040C00000000000804A400000000000000000
CCB,Cable Airport,United States,01010000C043F5FF3F086C5DC0C7FCFFDF480E414000000000009096400000000000000000
EKI,Elkhart Municipal Airport,United States,01010000C0A4FDFF5F348055C0ACECFF3F15DC444000000000005088400000000000000000
CUB,Jim Hamilton L.B. Owens Airport,United States,01010000C00CF5FF5FB13F54C04EE7FF5F39FC404000000000002068400000000000000000
GDC,Donaldson Field Airport,United States,01010000C05985CD00179854C016C3D501106141400000000000D88D400000000000000000
HVS,Hartsville Regional Airport,United States,01010000C0060C0000A10754C0C31600C0983341400000000000C076400000000000000000
SZT,San Cristobal de las Casas Airport,Mexico,01010000C00F000020ED2157C009000080B7B0304000000000001BBE400000000000000000
DU9,Dunnville Airport,Canada,01010000C00EF8FF9F21E653C022FCFF3FA46F45400000000000C082400000000000000000
RIH,Scarlett Martinez International Airport,Panama,01010000C0090000802F0854C0E8FFFF5F73C020400000000000405A400000000000000000
LEE,Leesburg International Airport,United States,01010000C03E5DFEBFC17354C06DAA0FA0B6D23C4000000000000053400000000000000000
PPY,Pouso Alegre Airport,Brazil,01010000C000000020A5F546C0FFFFFFFF084A36C00000000000B0A6400000000000000000
DIQ,Brigadeiro Cabral Airport,Brazil,01010000C0C0FFFF9F796F46C0F9FFFF5F422E34C0000000000060A4400000000000000000
ERD,Berdyansk Airport,Ukraine,01010000C00000006009614240FFFFFFDF5168474000000000006065400000000000000000
BWX,Blimbingsari Airport,Indonesia,01010000C0A857CA32C4955C4074B515FBCB9E20C00000000000005C400000000000000000
ERL,Erenhot Saiwusu International Airport,China,01010000C08EE6C8CA2F065C40AE47E17A14B645400000000000CAA9400000000000000000
CNO,Chino Airport,United States,01010000C03CA1D79FC4685DC08ADD0400C3FC404000000000005084400000000000000000
HTR,Hateruma Airport,Japan,01010000C0A826008095F35E4025DFFF1F140F384000000000008045400000000000000000
BWW,Las Brujas Airport,Cuba,01010000C0DE0300C06BC953C0663400800D9F36400000000000002A400000000000000000
PRB,Paso Robles Municipal Airport,United States,01010000C03188FEBF20285EC06C58F89F21D641400000000000408A400000000000000000
PKX,Beijing Daxing International Airport,China,01010000C06E5166834C1A5D401EE1B4E045C1434000000000008058400000000000000000
HAF,Half Moon Bay Airport,United States,01010000C0F956006010A05EC039030020B7C1424000000000008050400000000000000000
HCJ,Hechi Jinchengjiang Airport,China,01010000C0B84082E2C7EC5A40AE47E17A14CE384000000000005AA1400000000000000000
WJF,General WM J Fox Airfield,United States,01010000C0F8302020048E5DC0B340FD5FDC5E414000000000005EA2400000000000000000
CJF,Coondewanna Airport,Australia,01010000C04200004008B45D404D0000A079F736C00000000000F8A1400000000000000000
GUZ,Guarapari Airport,Brazil,01010000C036FDFF9FF63E44C0080C000081A534C00000000000003C400000000000000000
UBT,Ubatuba Airport,Brazil,01010000C001000040AD8946C0010000E0EB7037C00000000000002A400000000000000000
BOX,Borroloola Airport,Australia,01010000C000000000AA096140000000E0461330C00000000000804B400000000000000000
QUG,Chichester/Goodwood Airport,United Kingdom,01010000C0000000A0184BE8BF000000E0006E494000000000008058400000000000000000
TNW,Jumandy Airport,Ecuador,01010000C05D6BEF53556553C09DA04D0E9FF4F0BF00000000004893400000000000000000
FYJ,Dongji Aiport,China,01010000C0F4160FEFB9CB6040C6DFF6048919484000000000000000000000000000000000
PZL,Zulu Inyala Airport,South Africa,01010000C000000040A42740400000004072D93BC000000000000064400000000000000000
LPF,Liupanshui Yuezhao Airport,China,01010000C02DB29DEFA73E5A405EA0A4C0029C3A4000000000000000000000000000000000
KJH,Kaili Airport,China,01010000C0AC1C5A643BFF5A4046B6F3FDD4F83A40000000000056A8400000000000000000
HPG,Shennongjia Hongping Airport,China,01010000C0F6285C8FC2955B40C74B378941A03F40000000008056C0400000000000000000
ZQZ,Zhangjiakou Ningyuan Airport,China,01010000C0AECFFF1F85BB5C40521000808A5E4440000000000056A2400000000000000000
YIE,Arxan Yi'ershi Airport,China,01010000C0D8F0F44A59FA5D409D11A5BDC1A747400000000000DAA6400000000000000000
HNY,Hengyang Nanyue Airport,China,01010000C005FD851E31285C409D11A5BDC1E73A4000000000000000000000000000000000
AHJ,Hongyuan Airport,China,01010000C0F415A4198B9659400742B280094440400000000000A8C6400000000000000000
ASN,Talladega Municipal Airport,United States,01010000C091FCFFFF418355C093020080F2C8404000000000008880400000000000000000
GMU,Greenville Downtown Airport,United States,01010000C035FAFF5F669654C042F2FFFF876C414000000000006090400000000000000000
TOI,Troy Municipal Airport at N Kenneth Campbell Field,United States,01010000C0EECF4543C68055C0D882DE1B43DC3F400000000000E078400000000000000000
ETS,Enterprise Municipal Airport,United States,01010000C035F9FBFF977955C0E9B7F11FB94C3F4000000000009076400000000000000000
EFG,Efogi Airport,Papua New Guinea,01010000C0A7978A201D75624089250E9ABF4E22C0000000000078AE400000000000000000
KGW,Kagi Airport,Papua New Guinea,01010000C0012FC1166C75624070A88CDE964522C0000000000068B0400000000000000000
NDN,Nadunumu Airport,Papua New Guinea,01010000C037894160E57562402194201D804922C00000000000ECB3400000000000000000
BNM,Bodinumu Airport,Papua New Guinea,01010000C03560D7C955756240F0991DA62E3722C00000000000E8AC400000000000000000
ALX,Thomas C Russell Field,United States,01010000C08FF9FFBFA17D55C029E8FFDF1475404000000000007085400000000000000000
PKT,Port Keats Airport,Australia,01010000C0000000A0ED3060400000000000802CC00000000000C056400000000000000000
GPN,Garden Point Airport,Australia,01010000C000000000814D60400000008014CE26C000000000008056400000000000000000
DOH,Hamad International Airport,Qatar,01010000C07B116DC7D4CD494001FA7DFFE64539400000000000002A400000000000000000
HZP,Fort Mackay / Horizon Airport,Canada,01010000C067140020DDEC5BC0DC000080DBB04C400000000000A08C400000000000000000
HDE,Brewster Field,United States,01010000C07842AF3F89D558C0F3C64961DE394440000000000012A2400000000000000000
PTT,Pratt Regional Airport,United States,01010000C0E77C0440CDAF58C0B4A6FDFFCDD942400000000000849E400000000000000000
LXN,Jim Kelly Field,United States,01010000C0FBF6FF3FBFF158C0FDF9FF7F3F6544400000000000DAA2400000000000000000
CBF,Council Bluffs Municipal Airport,United States,01010000C0EDFEFF9FADF057C06CFDFF7F2DA1444000000000009493400000000000000000
OKK,Kokomo Municipal Airport,United States,01010000C0F5FFFF9FC68355C0460000009C4344400000000000F089400000000000000000
GBG,Galesburg Municipal Airport,United States,01010000C039030020979B56C006E9FF5F107844400000000000E087400000000000000000
GUY,Guymon Municipal Airport,United States,01010000C095250020836059C00CF5FF5FB1574240000000000066A8400000000000000000
IDP,Independence Municipal Airport,United States,01010000C08BF3FF3FD1F157C031170080469442400000000000C889400000000000000000
BBC,Bay City Municipal Airport,United States,01010000C09EF4FF9F43F757C057D6FF3F2AF93C4000000000008046400000000000000000
PRX,Cox Field,United States,01010000C0020000E0D9DC57C0210000207CD1404000000000001881400000000000000000
CFV,Coffeyville Municipal Airport,United States,01010000C04F0A00009AE457C043F5FF3F088C424000000000009087400000000000000000
GXY,Greeley–Weld County Airport,United States,01010000C09525002083285AC0E40F00C0FC374440000000000059B2400000000000000000
OEL,Oryol Yuzhny Airport,United States,01010000C0C2F3FF1F4800424022FCFF3FA4774A4000000000008084400000000000000000
FET,Fremont Municipal Airport,United States,01010000C0F18503004B2158C07395F61F7CB944400000000000D092400000000000000000
LGD,La Grande/Union County Airport,United States,01010000C09CCEFFBF72805DC02908004025A5464000000000003AA5400000000000000000
SZY,Olsztyn-Mazury Airport,Poland,01010000C08E75711B0DF03440D07CCEDDAEBD4A400000000000F07C400000000000000000
MPO,Pocono Mountains Municipal Airport,United States,01010000C05CE333D93FD852C00B0DC4B2999144400000000000EC9D400000000000000000
UKT,Quakertown Airport,United States,01010000C0EEFFFFFF70D852C0180000A0B437444000000000007080400000000000000000
YBA,Banff Airport,Canada,01010000C0A0B2FFD9ADE25CC0CBADEC218A9A49400000000000E7B1400000000000000000
BNG,Banning Municipal Airport,United States,01010000C0B03500C076365DC0C2F3FF1F28F64040000000000056A1400000000000000000
OFK,Karl Stefan Memorial Airport,United States,01010000C0180000A0D85B58C0CDFFFFDF24FE444000000000009498400000000000000000
TFL,Juscelino Kubitscheck Airport,Brazil,01010000C0000000A0BDC144C0000000C06DE431C000000000009098400000000000000000
TPF,Peter O Knight Airport,United States,01010000C00B000060C19C54C0F3FFFFBF64EA3B4000000000000020400000000000000000
BZC,Umberto Modiano Airport,Brazil,01010000C00000004040FB44C00000004060C536C000000000000024400000000000000000
ITP,Itaperuna Airport,Brazil,01010000C0E91800801DF044C021F9FFFF233835C00000000000A079400000000000000000
REZ,Resende Airport,Brazil,01010000C0D5F4FF7F7A3D46C0F9F3FFFF7E7A36C00000000000A094400000000000000000
AIR,Aripuanã Airport,Brazil,01010000C0022CF2EB87BA4DC0D21C59F9656024C000000000007883400000000000000000
JRN,Juruena Airport,Brazil,01010000C000000020A63E4DC000000020969C24C000000000006880400000000000000000
JIA,Juína Airport,Brazil,01010000C02A53CC41D0594DC0C1012D5DC1D626C00000000000EC90400000000000000000
VLP,Vila Rica Airport,Brazil,01010000C000000060349249C0000000A079F523C00000000000E08B400000000000000000
JUA,Inácio Luís do Nascimento Airport,Brazil,01010000C07593180456C64CC0B9FC87F4DB9726C00000000000308B400000000000000000
CCX,Cáceres Airport,Brazil,01010000C0000000A0A0D04CC000000060290B30C00000000000C07E400000000000000000
TGQ,Tangará da Serra Airport,Brazil,01010000C0A50000A0C4B84CC0016600A0F1522DC00000000000D096400000000000000000
CQA,Canarana Airport,Brazil,01010000C0000000A0A1224AC0000000801D262BC000000000008894400000000000000000
MTG,Vila Bela da Santíssima Trindade Airport,Brazil,01010000C0454772F90FF94DC0CC5D4BC807FD2DC00000000000A084400000000000000000
APQ,Arapiraca Airport,Brazil,01010000C0000000A0895042C001000000FC8C23C00000000000B08B400000000000000000
FLB,Cangapara Airport,Brazil,01010000C001000000E58945C000000000B4621BC000000000008885400000000000000000
PCS,Picos Airport,Brazil,01010000C0000000A008C344C0000000A08C3F1CC000000000006890400000000000000000
MTP,Montauk Airport,United States,01010000C050508A56EEFA51C06F1283C0CA89444000000000000018400000000000000000
VPZ,Porter County Municipal Airport,United States,01010000C0B0F6036074C055C0574A09A01CBA444000000000001088400000000000000000
SXK,Saumlaki/Olilit Airport,Indonesia,01010000C0541300C0CA69604032F7FF1F56F41FC00000000000406B400000000000000000
MLZ,Cerro Largo International Airport,Uruguay,01010000C0000000E0BC1B4BC000000040402B40C00000000000C076400000000000000000
PDU,Tydeo Larre Borges Airport,Uruguay,01010000C000000060EC074DC0000000A0802E40C000000000004061400000000000000000
ATI,Artigas International Airport,Uruguay,01010000C0000000E002414CC00100004094663EC00000000000A079400000000000000000
HSM,Horsham Airport,Australia,01010000C00000004089C56140000000C0B85542C00000000000D07B400000000000000000
SWH,Swan Hill Airport,Australia,01010000C0000000600EF16140000000401AB041C00000000000406D400000000000000000
TTL,Turtle Island Seaplane Base,Fiji,01010000C0B29DEFA7C62B66409EEFA7C64BF730C000000000000000000000000000000000
KWB,Dewadaru - Kemujan Island,Indonesia,01010000C0DFC325C79D9E5B404E2844C0213417C000000000008041400000000000000000
SQX,São Miguel do Oeste Airport,Brazil,01010000C0FFFFFFBF72C04AC00100000017C83AC0000000000008A1400000000000000000
LDM,Mason County Airport,United States,01010000C0C0D600001B9A55C098D9084033FB454000000000003084400000000000000000
RHV,Reid-Hillview Airport of Santa Clara County,United States,01010000C058D9FF7F6A745EC0E30C00809CAA42400000000000E060400000000000000000
OHS,Sohar Airport,Oman,01010000C0B24B546F0D504C40A6F27684D362384000000000000034400000000000000000
KCF,Kadanwari Airport,Pakistan,01010000C0A60300E044545140E22C00E0AC2A3B400000000000006F400000000000000000
RZS,Sawan Airport,Pakistan,01010000C0B62BF4C1323851402C6519E258F73A4000000000000064400000000000000000
KZF,Kaintiba Airport,Papua New Guinea,01010000C0FD57A42915416240C74B378941001EC0000000000004A0400000000000000000
OGU,Ordu Giresun Airport,Turkey,01010000C00B96EA025E0A434010B3976DA77B444000000000000026400000000000000000
YKO,Hakkari Yüksekova Airport,Turkey,01010000C0BC96900F7A1E46403C4ED1915CC64240000000000000B9400000000000000000
BUT,Bathpalathang Airport,Bhutan,01010000C0DDB5847CD0AF5640ABCFD556EC8F3B40000000008092C0400000000000000000
TLI,Sultan Bantilan Airport,Indonesia,01010000C05C8DEC4ACB325E402E9276A38FF9F13F00000000000044400000000000000000
JIC,Jinchuan Airport,China,01010000C0DE55E4174B965940B9C1AB8967454340000000000084B2400000000000000000
BPL,Alashankou Bole (Bortala) airport,China,01010000C03333333333935440C3F5285C8F72464000000000009493400000000000000000
FYN,Fuyun Koktokay Airport,China,01010000C0C556D0B4C460564080BA8102EF664740000000000012A8400000000000000000
LFQ,Linfen Qiaoli Airport,China,01010000C02541B8020AE95B4027C0B0FCF910424000000000002C97400000000000000000
YJP,Hinton/Jasper-Hinton Airport,Canada,01010000C00BF2FF1F31705DC0DC000080DBA84A4000000000004CAF400000000000000000
WVI,Watsonville Municipal Airport,United States,01010000C0EC8100608F725EC027050000C577424000000000006064400000000000000000
GLU,Gelephu Airport,Bhutan,01010000C0D95A5F24B49D56408A592F8672E23A400000000000A08E400000000000000000
HLI,Hollister Municipal Airport,United States,01010000C0EFE1FF7F3D5A5EC03C0900A0577242400000000000C06C400000000000000000
DLK,Dulkaninna Airport,Australia,01010000C000000060644F6140000000A067033DC000000000000000000000000000000000
YBS,Opapimiskan Lake Airport,Canada,01010000C07AF5FF1F1F9856C0C4F6FF5FA84D4A400000000000F88F400000000000000000
RIZ,Rizhao Shanzihe Airport,China,01010000C05BEECC04C3D45D408066101FD8B341400000000000405E400000000000000000
SQJ,Shaxian Airport,China,01010000C0857CD0B359755D40E9482EFF216D3A400000000000F089400000000000000000
XTO,Taroom Airport,Australia,01010000C0000000C0CCBC6240000000403CCD39C00000000000006E400000000000000000
YSE,Squamish Airport,Canada,01010000C0017DFF3F5ECA5EC0750C00C00EE4484000000000006065400000000000000000
YAH,La Grande-4 Airport,Canada,01010000C0C2F3FF1F386B52C0D2EEFFFF99E04A400000000000688F400000000000000000
YAL,Alert Bay Airport,Canada,01010000C0000000C09FBA5FC000000080854A49400000000000006E400000000000000000
YCE,Centralia / James T. Field Memorial Aerodrome,Canada,01010000C08BE1EA00886054C099620E828EA445400000000000C089400000000000000000
YCQ,Chetwynd Airport,Canada,01010000C0010000C020685EC000000020F6D74B400000000000409F400000000000000000
XRR,Ross River Airport,Canada,01010000C050CAFF3F898D60C0630E00A03CFC4E40000000000014A2400000000000000000
YDO,Dolbeau St Felicien Airport,Canada,01010000C000000000001852C0BCFFFFDFA563484000000000004077400000000000000000
YEY,Amos/Magny Airport,Canada,01010000C0BBEF181EFB8F53C0E38E37F92D4848400000000000B090400000000000000000
YHE,Hope Airport,Canada,01010000C0EF640040DF5F5EC024FFFF7F24AF484000000000000060400000000000000000
YHT,Haines Junction Airport,Canada,01010000C0000000E0783161C00000008004654E400000000000CCA0400000000000000000
YDG,Digby / Annapolis Regional Airport,Canada,01010000C07CFAFF65447250C0C8390A40DE4546400000000000307F400000000000000000
YJF,Fort Liard Airport,Canada,01010000C0A2FAFF1F04DE5EC0750C00C02E1E4E4000000000002086400000000000000000
YKJ,Key Lake Airport,Canada,01010000C0010000408D675AC0FFFFFFDFC7A04C4000000000003C9A400000000000000000
YLR,Leaf Rapids Airport,Canada,01010000C0000000200FFF58C0000000E0B3414C400000000000F88D400000000000000000
YME,Matane Airport,Canada,01010000C0000000E002DD50C0000000E0AE6D484000000000008059400000000000000000
YML,Charlevoix Airport,Canada,01010000C000000060548E51C0000000E07ACC47400000000000888E400000000000000000
YOS,Owen Sound / Billy Bishop Regional Airport,Canada,01010000C0CC0500A0993554C0760F00008F4B46400000000000788F400000000000000000
YPS,Port Hawkesbury Airport,Canada,01010000C072E6FFDF1DAF4EC0750C00C00ED4464000000000009077400000000000000000
YQS,St Thomas Municipal Airport,Canada,01010000C000000060174754C0000000608F62454000000000005088400000000000000000
YRO,Ottawa / Rockcliffe Airport,Canada,01010000C04E0700C059E952C0D6170020EBBA464000000000008067400000000000000000
YSH,Smiths Falls-Montague (Russ Beach) Airport,Canada,01010000C0000000C032FC52C000000000107946400000000000007A400000000000000000
YSL,St Leonard Airport,Canada,01010000C0000000C06BF550C000000000299447400000000000C888400000000000000000
YVE,Vernon Airport,Canada,01010000C0000000202FD55DC0000000C0C11F49400000000000D091400000000000000000
YXQ,Beaver Creek Airport,Canada,01010000C000000080BE9B61C0000000C084344F400000000000A6A0400000000000000000
YSN,Shuswap Regional Airport,Canada,01010000C08CBAD6DEA7CE5DC05BD2510E6657494000000000005C9B400000000000000000
KES,Kelsey Airport,Canada,01010000C079F2FFDF9E2058C067F4FFBFCC044C400000000000C082400000000000000000
XPK,Pukatawagan Airport,Canada,01010000C0BBA4FF1F065159C02C0E00C0E5DF4B400000000000F08D400000000000000000
ZGF,Grand Forks Airport,Canada,01010000C000000080959B5DC000000020FF8148400000000000E09A400000000000000000
ZJG,Jenpeg Airport,Canada,01010000C0FFFFFF3FF38258C0000000606B424B400000000000C886400000000000000000
YTD,Thicket Portage Airport,Canada,01010000C0000000A04C6D58C0000000C0D1A84B4000000000003085400000000000000000
PIW,Pikwitonei Airport,Canada,01010000C000000040824A58C00000002061CB4B400000000000B083400000000000000000
XPP,Poplar River Airport,Canada,01010000C0F4F6FF638C5158C02688F5288E7F4A400000000000C086400000000000000000
WPC,Pincher Creek Airport,Canada,01010000C0F50D00E0CE7F5CC01BEDFFFFA2C2484000000000007EAE400000000000000000
ZST,Stewart Airport,Canada,01010000C09EE67F1A703F60C0943F9187BBF74B4000000000000038400000000000000000
ZUC,Ignace Municipal Airport,Canada,01010000C000000060F0ED56C00000006000B7484000000000006C96400000000000000000
FNB,Neubrandenburg Airport,Germany,01010000C0E9263108AC9C2A405BD3BCE314CD4A400000000000806C400000000000000000
FSS,RAF Kinloss,United Kingdom,01010000C00BD9FFDF307C0CC0FDF9FF7F1FD34C4000000000000036400000000000000000
BXP,Biała Podlaska Airfield,Poland,01010000C092CF8657ED213740D53E1D8F19004A400000000000507E400000000000000000
DGP,Daugavpils Intrenational Airport,Latvia,01010000C0EFE1FF7F3DAA3A40E6F2FF9FECF84B400000000000E078400000000000000000
LMR,Lime Acres Finsch Mine Airport,South Africa,01010000C0000000E068703740000000802F5C3CC0000000000024B3400000000000000000
SXN,Sua Pan Airport,Botswana,01010000C017D86322A51D3A403D9B559FAB8D34C0000000000052A7400000000000000000
NDD,Sumbe Airport,Angola,01010000C000000080EBB12B4001000000F75526C000000000000042400000000000000000
MAI,Mangochi Airport,Malawi,01010000C0000000002DA24140000000C04BF72CC00000000000B098400000000000000000
ADI,Arandis Airport,Namibia,01010000C000000080C2F52D40FFFFFFBF527636C00000000000C49D400000000000000000
MWE,Merowe New Airport,Sudan,01010000C071267EB1E4D73F400BC0174B7E7132400000000000088C400000000000000000
ALN,St Louis Regional Airport,United States,01010000C00EF8FF9FF18256C02CEEFF5FF571434000000000000081400000000000000000
AXN,Chandler Field,United States,01010000C0950500C042D957C099EBFFDFE2EE464000000000004496400000000000000000
CLU,Columbus Municipal Airport,United States,01010000C069F7FFFF5C7955C02E11000086A1434000000000008084400000000000000000
BBD,Curtis Field,United States,01010000C0D7F7FFBFBAD458C0B8E1FF9FE62D3F4000000000008C9C400000000000000000
BIH,Eastern Sierra Regional Airport,United States,01010000C061E8FFBF4B975DC00C1500C0C1AF424000000000001CB0400000000000000000
BKE,Baker City Municipal Airport,United States,01010000C0B21800A0C6735DC0E6F2FF9F2C6B464000000000005AAA400000000000000000
BPI,Miley Memorial Field,United States,01010000C093D629A01A875BC0504C0780E44A454000000000004EBB400000000000000000
WMH,Ozark Regional Airport,United States,01010000C0E6F2FF9F1C1E57C03F0F0020382F42400000000000008D400000000000000000
BTL,W K Kellogg Airport,United States,01010000C0C6F9FF9F185055C02FF1FF9F552745400000000000C08D400000000000000000
BYI,Burley Municipal Airport,United States,01010000C03F2F008068715CC01D1300E073454540000000000036B0400000000000000000
CCY,Northeast Iowa Regional Airport,United States,01010000C03A060060172757C0551600004B89454000000000009491400000000000000000
CNU,Chanute Martin Johnson Airport,United States,01010000C05E0500E00BDF57C0DAFDFF3F9BD542400000000000508F400000000000000000
CRG,Jacksonville Executive at Craig Airport,United States,01010000C05F0500E0EB6054C0C3D3FFBF17563E4000000000008044400000000000000000
CSV,Crossville Memorial Whitson Field,United States,01010000C0850700A0704555C022FCFF3FC4F941400000000000649D400000000000000000
DAA,Davison Army Air Field,United States,01010000C02B0B0080954B53C0A9060020855B434000000000004052400000000000000000
DAG,Barstow Daggett Airport,United States,01010000C07C3727405E325DC04DFEFEFF456D41400000000000289E400000000000000000
DMN,Deming Municipal Airport,United States,01010000C0B395FFDF24EE5AC097080000932140400000000000DAB0400000000000000000
DRA,Desert Rock Airport,United States,01010000C06EF7729F1C025DC03A92CB7F484F42400000000000E4A9400000000000000000
EED,Needles Airport,United States,01010000C0EF640040DFA75CC032F7FF1F166241400000000000B88E400000000000000000
EGI,Duke Field,United States,01010000C00471FD3F77A155C05F83F89F80A63E400000000000E067400000000000000000
EKA,Murray Field,United States,01010000C06891FF5F3B075FC0B0F2FFBFD56644400000000000001C400000000000000000
HYR,Sawyer County Airport,United States,01010000C07DF8FF5F6FDC56C0D1EBFFBF3903474000000000000093400000000000000000
JCT,Kimble County Airport,United States,01010000C0EAF8FF1FDDF058C024FFFF7FE4823E400000000000549B400000000000000000
LOL,Derby Field,United States,01010000C05590FFFF28A45DC0FEFCFFBF7F084440000000000080AE400000000000000000
MBG,Mobridge Municipal Airport,United States,01010000C03957DE9F1C1A59C089B600C0F3C546400000000000D09A400000000000000000
MCB,Mc Comb/Pike County Airport/John E Lewis Field,United States,01010000C01B1000A0339E56C0F242F81FB22D3F400000000000D079400000000000000000
MDH,Southern Illinois Airport,United States,01010000C0000000C0205056C0000000C098E342400000000000B079400000000000000000
MMT,Mc Entire Joint National Guard Base,United States,01010000C01F420180483354C0C5F009C0DCF540400000000000C06F400000000000000000
NHZ,Brunswick Executive Airport,United States,01010000C0E8FAFCFF117C51C01B1000A033F2454000000000000052400000000000000000
NRB,Naval Station Mayport (Admiral David L. Mcdonald Field),United States,01010000C0F45104402E5B54C061D100201F643E400000000000002E400000000000000000
OGB,Orangeburg Municipal Airport,United States,01010000C0DDFFFFFF013754C01D00006078BA404000000000006068400000000000000000
OTM,Ottumwa Regional Airport,United States,01010000C067E7FA5FAA1C57C0768C0A20A58D44400000000000688A400000000000000000
OZR,Cairns AAF (Fort Rucker) Air Field,United States,01010000C04E3DFB5FA86D55C06D6B134094463F400000000000D072400000000000000000
PWY,Ralph Wenz Field,United States,01010000C07CF9F8DFA5735BC0592E0200D36545400000000000BEBB400000000000000000
POU,Dutchess County Airport,United States,01010000C0000000C0967852C00000006034D044400000000000A064400000000000000000
RSL,Russell Municipal Airport,United States,01010000C0F7FFFF7FF4B358C0EEFFFFFFA06F43400000000000189D400000000000000000
RWF,Redwood Falls Municipal Airport,United States,01010000C07E47016044C557C0A79201A00A46464000000000000090400000000000000000
SNS,Salinas Municipal Airport,United States,01010000C0C60000C0C8665EC0F5FFFF9FD654424000000000004055400000000000000000
TPH,Tonopah Airport,United States,01010000C050340F6091455DC08C4305A0B4074340000000000036B5400000000000000000
UKI,Ukiah Municipal Airport,United States,01010000C029010020DDCC5EC0390000C02090434000000000003083400000000000000000
UOX,University Oxford Airport,United States,01010000C0F1FFFFDF5A6256C0390000C0303141400000000000407C400000000000000000
HTV,Huntsville Regional Airport,United States,01010000C0A50000A094E557C0231F00E034BF3E400000000000B076400000000000000000
VTN,Miller Field,United States,01010000C0A374E95F122359C0E5EFFF5FCC6D4540000000000048A4400000000000000000
WMC,Winnemucca Municipal Airport,United States,01010000C0A826008095735DC01FF6FFBFC37244400000000000D4B0400000000000000000
WWR,West Woodward Airport,United States,01010000C054CD075F73E158C0F2D24D621038424000000000001AA1400000000000000000
ZZV,Zanesville Municipal Airport,United States,01010000C0C3F3FF1F187954C08E190020E2F843400000000000208C400000000000000000
ECV,Cuatro Vientos Airport,Spain,01010000C06440F67AF7470EC018CC5F21732F44400000000000BAA1400000000000000000
CDT,Castellón-Costa Azahar Airport,Spain,01010000C089B2B794F3C5B23FB1FCF9B6601B44400000000000E491400000000000000000
TEV,Teruel Airport,Spain,01010000C003780B24287EF3BFDD24068195334440000000000068AA400000000000000000
QLP,Sarzana-Luni Air Base,Italy,01010000C0992A1895D4F92340F581E49D430B464000000000008046400000000000000000
BJY,Batajnica Air Base,Serbia,01010000C052B81E85EB413440A27DACE0B777464000000000009070400000000000000000
RUV,Rubelsanto Airport,Guatemala,01010000C0000000C07F9C56C000000060E7FB2F400000000000A07A400000000000000000
XPL,Coronel Enrique Soto Cano Air Base,Honduras,01010000C085CFD6C1C1E755C016FBCBEEC9C32C4000000000001AA0400000000000000000
UPL,Upala Airport,Costa Rica,01010000C0C652245F094155C07FFB3A70CEC8254000000000000067400000000000000000
QSN,San Nicolas De Bari Airport,Cuba,01010000C000000000F07A54C0FFFFFFBF8FC1364000000000008048400000000000000000
SNJ,San Julian Air Base,Cuba,01010000C000000060BA0955C0010000A06518364000000000008058400000000000000000
DWD,King Salman Abdulaziz Airport,Saudi Arabia,01010000C00A9FAD83830F46406C787AA52C7338400000000000A4A7400000000000000000
KMX,King Khaled Air Base,Saudi Arabia,01010000C000000020D9664540010000E01B4C324000000000007ABA400000000000000000
XXN,Riyadh Air Base,Saudi Arabia,01010000C000000060D35C474000000080B5B53840000000000044A0400000000000000000
KNR,Jam Airport,Iran,01010000C0000000E0142D4A40000000400CD23B400000000000FAA0400000000000000000
PYK,Payam International Airport,Iran,01010000C030000040D1694940C7FFFF3F57E3414000000000004AB0400000000000000000
XIJ,Ahmed Al Jaber Air Base,Kuwait,01010000C0E61200005DE547407CD8FFFF4EEF3C4000000000009079400000000000000000
ATG,Minhas Air Base,Pakistan,01010000C0C4F6FF5FA819524077EFFF9F3EEF40400000000000F88F400000000000000000
SGI,Mushaf Air Base,Pakistan,01010000C0000000608F2A5240000000803806404000000000003083400000000000000000
RQW,Qayyarah West Airport,Iraq,01010000C01CF0FF3F039045401B1000A033E2414000000000006887400000000000000000
ENN,Nenana Municipal Airport,United States,01010000C0000000405EA262C000000000072350400000000000A076400000000000000000
WWA,Wasilla Airport,United States,01010000C0BFEDFF9F47B162C06CFDFF7F2DC94E4000000000002076400000000000000000
IWK,Iwakuni Marine Corps Air Station,Japan,01010000C0C443183F8D8760401CEA77616B1241400000000000001C400000000000000000
IEJ,Ie Jima Airport,Japan,01010000C0EFE1FF7F3DF25F40A4200000D5B83A400000000000C06E400000000000000000
