Route_ID,Airport_ID_start,Airport_ID_end,geom
XGR-YVP,XGR,YVP,010200000002000000000000008A7F50C0000000200F5B4D4000000060521B51C0000000004D0C4D40
YGL-YGW,YGL,YGW,010200000002000000000000A0116D53C0000000E009D04A40000000A0FA7053C00100004015A44B40
YGL-YPX,YGL,YPX,010200000002000000000000A0116D53C0000000E009D04A40000000A05C5253C0000000007A064E40
YGL-YUL,YGL,YUL,010200000002000000000000A0116D53C0000000E009D04A404A010040696F52C0630E00A03CBC4640
YGW-YGL,YGW,YGL,010200000002000000000000A0FA7053C00100004015A44B40000000A0116D53C0000000E009D04A40
YGW-YPH,YGW,YPH,010200000002000000000000A0FA7053C00100004015A44B40000000E0EB8453C000000040673C4D40
YGW-YSK,YGW,YSK,010200000002000000000000A0FA7053C00100004015A44B40CE0800E0C9CF53C035FDFF9FD6444C40
YGW-YUD,YGW,YUD,010200000002000000000000A0FA7053C00100004015A44B40000000E02B2153C0000000E09E444C40
YGW-YUL,YGW,YUL,010200000002000000000000A0FA7053C00100004015A44B404A010040696F52C0630E00A03CBC4640
YGW-YUY,YGW,YUY,010200000002000000000000A0FA7053C00100004015A44B40000000807AB553C000000080611A4840
YIK-AKV,YIK,AKV,01020000000200000000000020387B53C0010000206A354F40000000A0828953C0FFFFFFDFC7684E40
YIK-YZG,YIK,YZG,01020000000200000000000020387B53C0010000206A354F4000000060B3EA52C0000000A0F6164F40
YKG-YPJ,YKG,YPJ,010200000002000000000000E0F27F51C0010000407B034E4000000080616651C000000040FAA54D40
YKG-YQC,YKG,YQC,010200000002000000000000E0F27F51C0010000407B034E40000000008A6751C000000060F0854E40
YKG-YVP,YKG,YVP,010200000002000000000000E0F27F51C0010000407B034E4000000060521B51C0000000004D0C4D40
YKL-YQB,YKL,YQB,010200000002000000000000008AB350C00000002014674B40CC9A58E02BD951C0CCEEC9C342654740
YKL-YVP,YKL,YVP,010200000002000000000000008AB350C00000002014674B4000000060521B51C0000000004D0C4D40
YKL-YWK,YKL,YWK,010200000002000000000000008AB350C00000002014674B400000006052B750C0000000E000764A40
YKL-YZV,YKL,YZV,010200000002000000000000008AB350C00000002014674B40000000A0FF9050C000000020951C4940
YPH-YPX,YPH,YPX,010200000002000000000000E0EB8453C000000040673C4D40000000A05C5253C0000000007A064E40
YPH-YUD,YPH,YUD,010200000002000000000000E0EB8453C000000040673C4D40000000E02B2153C0000000E09E444C40
YPH-YVP,YPH,YVP,010200000002000000000000E0EB8453C000000040673C4D4000000060521B51C0000000004D0C4D40
YPJ-YKG,YPJ,YKG,01020000000200000000000080616651C000000040FAA54D40000000E0F27F51C0010000407B034E40
YPJ-YTQ,YPJ,YTQ,01020000000200000000000080616651C000000040FAA54D40000000E02B7D51C0000000807A554D40
YPJ-YVP,YPJ,YVP,01020000000200000000000080616651C000000040FAA54D4000000060521B51C0000000004D0C4D40
YPX-AKV,YPX,AKV,010200000002000000000000A05C5253C0000000007A064E40000000A0828953C0FFFFFFDFC7684E40
YPX-YGL,YPX,YGL,010200000002000000000000A05C5253C0000000007A064E40000000A0116D53C0000000E009D04A40
YPX-YPH,YPX,YPH,010200000002000000000000A05C5253C0000000007A064E40000000E0EB8453C000000040673C4D40
YPX-YVP,YPX,YVP,010200000002000000000000A05C5253C0000000007A064E4000000060521B51C0000000004D0C4D40
YQB-YKL,YQB,YKL,010200000002000000CC9A58E02BD951C0CCEEC9C342654740000000008AB350C00000002014674B40
YQB-YUL,YQB,YUL,010200000002000000CC9A58E02BD951C0CCEEC9C3426547404A010040696F52C0630E00A03CBC4640
YQC-YKG,YQC,YKG,010200000002000000000000008A6751C000000060F0854E40000000E0F27F51C0010000407B034E40
YQC-YWB,YQC,YWB,010200000002000000000000008A6751C000000060F0854E40DAFDFF3F7BFB51C0B904004057CB4E40
YSK-YGW,YSK,YGW,010200000002000000CE0800E0C9CF53C035FDFF9FD6444C40000000A0FA7053C00100004015A44B40
YSK-YUD,YSK,YUD,010200000002000000CE0800E0C9CF53C035FDFF9FD6444C40000000E02B2153C0000000E09E444C40
YTQ-YPJ,YTQ,YPJ,010200000002000000000000E02B7D51C0000000807A554D4000000080616651C000000040FAA54D40
YTQ-YVP,YTQ,YVP,010200000002000000000000E02B7D51C0000000807A554D4000000060521B51C0000000004D0C4D40
YUD-YGW,YUD,YGW,010200000002000000000000E02B2153C0000000E09E444C40000000A0FA7053C00100004015A44B40
YUD-YPH,YUD,YPH,010200000002000000000000E02B2153C0000000E09E444C40000000E0EB8453C000000040673C4D40
YUD-YSK,YUD,YSK,010200000002000000000000E02B2153C0000000E09E444C40CE0800E0C9CF53C035FDFF9FD6444C40
YUL-YGL,YUL,YGL,0102000000020000004A010040696F52C0630E00A03CBC4640000000A0116D53C0000000E009D04A40
YUL-YGW,YUL,YGW,0102000000020000004A010040696F52C0630E00A03CBC4640000000A0FA7053C00100004015A44B40
YUL-YQB,YUL,YQB,0102000000020000004A010040696F52C0630E00A03CBC4640CC9A58E02BD951C0CCEEC9C342654740
YUL-YUY,YUL,YUY,0102000000020000004A010040696F52C0630E00A03CBC4640000000807AB553C000000080611A4840
YUY-YGW,YUY,YGW,010200000002000000000000807AB553C000000080611A4840000000A0FA7053C00100004015A44B40
YUY-YUL,YUY,YUL,010200000002000000000000807AB553C000000080611A48404A010040696F52C0630E00A03CBC4640
YVP-XGR,YVP,XGR,01020000000200000000000060521B51C0000000004D0C4D40000000008A7F50C0000000200F5B4D40
YVP-YGW,YVP,YGW,01020000000200000000000060521B51C0000000004D0C4D40000000A0FA7053C00100004015A44B40
YVP-YKG,YVP,YKG,01020000000200000000000060521B51C0000000004D0C4D40000000E0F27F51C0010000407B034E40
YVP-YKL,YVP,YKL,01020000000200000000000060521B51C0000000004D0C4D40000000008AB350C00000002014674B40
YVP-YPH,YVP,YPH,01020000000200000000000060521B51C0000000004D0C4D40000000E0EB8453C000000040673C4D40
YVP-YPJ,YVP,YPJ,01020000000200000000000060521B51C0000000004D0C4D4000000080616651C000000040FAA54D40
YVP-YPX,YVP,YPX,01020000000200000000000060521B51C0000000004D0C4D40000000A05C5253C0000000007A064E40
YVP-YTQ,YVP,YTQ,01020000000200000000000060521B51C0000000004D0C4D40000000E02B7D51C0000000807A554D40
YWB-YQC,YWB,YQC,010200000002000000DAFDFF3F7BFB51C0B904004057CB4E40000000008A6751C000000060F0854E40
YWB-YZG,YWB,YZG,010200000002000000DAFDFF3F7BFB51C0B904004057CB4E4000000060B3EA52C0000000A0F6164F40
YWK-YKL,YWK,YKL,0102000000020000000000006052B750C0000000E000764A40000000008AB350C00000002014674B40
YWK-YZV,YWK,YZV,0102000000020000000000006052B750C0000000E000764A40000000A0FF9050C000000020951C4940
YZG-YIK,YZG,YIK,01020000000200000000000060B3EA52C0000000A0F6164F4000000020387B53C0010000206A354F40
YZG-YWB,YZG,YWB,01020000000200000000000060B3EA52C0000000A0F6164F40DAFDFF3F7BFB51C0B904004057CB4E40
YZV-YKL,YZV,YKL,010200000002000000000000A0FF9050C000000020951C4940000000008AB350C00000002014674B40
YZV-YWK,YZV,YWK,010200000002000000000000A0FF9050C000000020951C49400000006052B750C0000000E000764A40
JIB-DXB,JIB,DXB,010200000002000000000000806A944540FFFFFFBF37182740A50000A0A4AE4B40BB070080B7403940
JIB-JED,JIB,JED,010200000002000000000000806A944540FFFFFFBF371827401AE1ED4108944340925CFE43FAAD3540
JIB-MGQ,JIB,MGQ,010200000002000000000000806A944540FFFFFFBF371827400000006000A74640FFFFFFBF921D0040
MGQ-NBO,MGQ,NBO,0102000000020000000000006000A74640FFFFFFBF921D00408E190020C27642405FDEFF5F9B1BF5BF
NBO-MGQ,NBO,MGQ,0102000000020000008E190020C27642405FDEFF5F9B1BF5BF0000006000A74640FFFFFFBF921D0040
KIX-MNL,KIX,MNL,010200000002000000000000E0CEE76040000000C0B136414029417FA147415E40BF7D1D3867042D40
KIX-TPE,KIX,TPE,010200000002000000000000E0CEE76040000000C0B1364140C4793881E94E5E4032E6AE25E4133940
MNL-KIX,MNL,KIX,01020000000200000029417FA147415E40BF7D1D3867042D40000000E0CEE76040000000C0B1364140
TPE-KIX,TPE,KIX,010200000002000000C4793881E94E5E4032E6AE25E4133940000000E0CEE76040000000C0B1364140
ACH-EBA,ACH,EBA,010200000002000000E9FFFF3F1D1F2340A11A008014BE4740265305A3927A24400C93A98251614540
DRS-ZRH,DRS,ZRH,01020000000200000000000080CE882B40000000A0FF9049407EE36BCF2C192140F1BDBF417BBB4740
DUS-FDH,DUS,FDH,01020000000200000053E8BCC62E111B406494675E0EA5494011F7FFFFE1052340EAF8FF1FEDD54740
EBA-ACH,EBA,ACH,010200000002000000265305A3927A24400C93A98251614540E9FFFF3F1D1F2340A11A008014BE4740
EBA-FDH,EBA,FDH,010200000002000000265305A3927A24400C93A9825161454011F7FFFFE1052340EAF8FF1FEDD54740
EBA-MUC,EBA,MUC,010200000002000000265305A3927A24400C93A982516145406DC5FEB27B92274034A14962492D4840
EBA-ZRH,EBA,ZRH,010200000002000000265305A3927A24400C93A982516145407EE36BCF2C192140F1BDBF417BBB4740
FDH-DUS,FDH,DUS,01020000000200000011F7FFFFE1052340EAF8FF1FEDD5474053E8BCC62E111B406494675E0EA54940
FDH-EBA,FDH,EBA,01020000000200000011F7FFFFE1052340EAF8FF1FEDD54740265305A3927A24400C93A98251614540
FDH-HAM,FDH,HAM,01020000000200000011F7FFFFE1052340EAF8FF1FEDD54740F8FFFF3FF9F92340EEFFFFFFB0D04A40
FDH-OLB,FDH,OLB,01020000000200000011F7FFFFE1052340EAF8FF1FEDD5474062DBA2CC06092340F6F065A208734440
FDH-TXL,FDH,TXL,01020000000200000011F7FFFFE1052340EAF8FF1FEDD547404F1E166A4D932A401DC9E53FA4474A40
FDH-ZAD,FDH,ZAD,01020000000200000011F7FFFFE1052340EAF8FF1FEDD54740E10B93A982B12E404298DBBDDC0D4640
FMM-NAP,FMM,NAP,010200000002000000F83300C09F7A24408AF0FFFF90FE4740865AD3BCE3942C406518778368714440
GRZ-ZRH,GRZ,ZRH,0102000000020000000100004013E12E4000000060DC7E47407EE36BCF2C192140F1BDBF417BBB4740
HAM-FDH,HAM,FDH,010200000002000000F8FFFF3FF9F92340EEFFFFFFB0D04A4011F7FFFFE1052340EAF8FF1FEDD54740
MUC-EBA,MUC,EBA,0102000000020000006DC5FEB27B92274034A14962492D4840265305A3927A24400C93A98251614540
NAP-FMM,NAP,FMM,010200000002000000865AD3BCE3942C406518778368714440F83300C09F7A24408AF0FFFF90FE4740
OLB-FDH,OLB,FDH,01020000000200000062DBA2CC06092340F6F065A20873444011F7FFFFE1052340EAF8FF1FEDD54740
SZG-ZRH,SZG,ZRH,0102000000020000001B1000A033022A40D51400E08AE547407EE36BCF2C192140F1BDBF417BBB4740
TXL-FDH,TXL,FDH,0102000000020000004F1E166A4D932A401DC9E53FA4474A4011F7FFFFE1052340EAF8FF1FEDD54740
ZAD-FDH,ZAD,FDH,010200000002000000E10B93A982B12E404298DBBDDC0D464011F7FFFFE1052340EAF8FF1FEDD54740
ZRH-DRS,ZRH,DRS,0102000000020000007EE36BCF2C192140F1BDBF417BBB474000000080CE882B40000000A0FF904940
ZRH-EBA,ZRH,EBA,0102000000020000007EE36BCF2C192140F1BDBF417BBB4740265305A3927A24400C93A98251614540
ZRH-GRZ,ZRH,GRZ,0102000000020000007EE36BCF2C192140F1BDBF417BBB47400100004013E12E4000000060DC7E4740
ZRH-SZG,ZRH,SZG,0102000000020000007EE36BCF2C192140F1BDBF417BBB47401B1000A033022A40D51400E08AE54740
ATL-LWB,ATL,LWB,010200000002000000A298BC01661B55C07DAEB6627FD140400CF5FF5F911954C0E40F00C0DCED4240
ATL-MCN,ATL,MCN,010200000002000000A298BC01661B55C07DAEB6627FD14040000000808CE954C0000000A0AD584040
ATL-MEI,ATL,MEI,010200000002000000A298BC01661B55C07DAEB6627FD14040000000201F3056C0000000A0922A4040
ATL-MSL,ATL,MSL,010200000002000000A298BC01661B55C07DAEB6627FD14040FC0CFB7F0DE755C0EA9FF9FF655F4140
ATL-PIB,ATL,PIB,010200000002000000A298BC01661B55C07DAEB6627FD1404000000000935556C0000000E093773F40
ATL-TUP,ATL,TUP,010200000002000000A298BC01661B55C07DAEB6627FD1404000000000463156C00000002051224140
BIM-FLL,BIM,FLL,010200000002000000860A00E0F0D053C0E02900A02CB339402A029CDEC50954C0E9B81AD995123A40
ELH-FLL,ELH,FLL,01020000000200000073090080BE2B53C097080000937939402A029CDEC50954C0E9B81AD995123A40
ELH-PBI,ELH,PBI,01020000000200000073090080BE2B53C09708000093793940000000401E0654C000000040E6AE3A40
EYW-FLL,EYW,FLL,010200000002000000000000409D7054C0010000A05C8E38402A029CDEC50954C0E9B81AD995123A40
EYW-RSW,EYW,RSW,010200000002000000000000409D7054C0010000A05C8E384000000040557054C00000006044893A40
EYW-TPA,EYW,TPA,010200000002000000000000409D7054C0010000A05C8E38400000000020A254C000000060BAF93B40
FLL-BIM,FLL,BIM,0102000000020000002A029CDEC50954C0E9B81AD995123A40860A00E0F0D053C0E02900A02CB33940
FLL-ELH,FLL,ELH,0102000000020000002A029CDEC50954C0E9B81AD995123A4073090080BE2B53C09708000093793940
FLL-EYW,FLL,EYW,0102000000020000002A029CDEC50954C0E9B81AD995123A40000000409D7054C0010000A05C8E3840
FLL-FPO,FLL,FPO,0102000000020000002A029CDEC50954C0E9B81AD995123A40260200C084AC53C03BE6FFFF068F3A40
FLL-GGT,FLL,GGT,0102000000020000002A029CDEC50954C0E9B81AD995123A40870D002031F852C038E0FF7F06903740
FLL-GHB,FLL,GHB,0102000000020000002A029CDEC50954C0E9B81AD995123A407AF5FF1F2F1553C08E190020E2483940
FLL-MCO,FLL,MCO,0102000000020000002A029CDEC50954C0E9B81AD995123A40000000A0C65354C000000020ED6D3C40
FLL-MHH,FLL,MHH,0102000000020000002A029CDEC50954C0E9B81AD995123A408B87F71C584553C0A52C431CEB823A40
FLL-TCB,FLL,TCB,0102000000020000002A029CDEC50954C0E9B81AD995123A40D9FAFFFF0A5953C05C220000CCBE3A40
FLL-TPA,FLL,TPA,0102000000020000002A029CDEC50954C0E9B81AD995123A400000000020A254C000000060BAF93B40
FPO-FLL,FPO,FLL,010200000002000000260200C084AC53C03BE6FFFF068F3A402A029CDEC50954C0E9B81AD995123A40
GGT-FLL,GGT,FLL,010200000002000000870D002031F852C038E0FF7F069037402A029CDEC50954C0E9B81AD995123A40
GGT-GHB,GGT,GHB,010200000002000000870D002031F852C038E0FF7F069037407AF5FF1F2F1553C08E190020E2483940
GHB-FLL,GHB,FLL,0102000000020000007AF5FF1F2F1553C08E190020E24839402A029CDEC50954C0E9B81AD995123A40
GLH-TUP,GLH,TUP,010200000002000000FFFFFF1F14BF56C0000000A0CFBD404000000000463156C00000002051224140
GNV-MCO,GNV,MCO,010200000002000000A8060020659154C0D10E0060AAB03D40000000A0C65354C000000020ED6D3C40
GNV-TPA,GNV,TPA,010200000002000000A8060020659154C0D10E0060AAB03D400000000020A254C000000060BAF93B40
JAX-MHH,JAX,MHH,01020000000200000000000080066C54C0000000607D7E3E408B87F71C584553C0A52C431CEB823A40
JAX-TPA,JAX,TPA,01020000000200000000000080066C54C0000000607D7E3E400000000020A254C000000060BAF93B40
LWB-ATL,LWB,ATL,0102000000020000000CF5FF5F911954C0E40F00C0DCED4240A298BC01661B55C07DAEB6627FD14040
MCN-ATL,MCN,ATL,010200000002000000000000808CE954C0000000A0AD584040A298BC01661B55C07DAEB6627FD14040
MCN-MCO,MCN,MCO,010200000002000000000000808CE954C0000000A0AD584040000000A0C65354C000000020ED6D3C40
MCO-FLL,MCO,FLL,010200000002000000000000A0C65354C000000020ED6D3C402A029CDEC50954C0E9B81AD995123A40
MCO-GNV,MCO,GNV,010200000002000000000000A0C65354C000000020ED6D3C40A8060020659154C0D10E0060AAB03D40
MCO-MCN,MCO,MCN,010200000002000000000000A0C65354C000000020ED6D3C40000000808CE954C0000000A0AD584040
MCO-MHH,MCO,MHH,010200000002000000000000A0C65354C000000020ED6D3C408B87F71C584553C0A52C431CEB823A40
MCO-PNS,MCO,PNS,010200000002000000000000A0C65354C000000020ED6D3C40EAFFFF3FF1CB55C0390000C030793E40
MCO-RSW,MCO,RSW,010200000002000000000000A0C65354C000000020ED6D3C4000000040557054C00000006044893A40
MCO-TLH,MCO,TLH,010200000002000000000000A0C65354C000000020ED6D3C40000000606B1655C00000000081653E40
MEI-ATL,MEI,ATL,010200000002000000000000201F3056C0000000A0922A4040A298BC01661B55C07DAEB6627FD14040
MHH-FLL,MHH,FLL,0102000000020000008B87F71C584553C0A52C431CEB823A402A029CDEC50954C0E9B81AD995123A40
MHH-JAX,MHH,JAX,0102000000020000008B87F71C584553C0A52C431CEB823A4000000080066C54C0000000607D7E3E40
MHH-MCO,MHH,MCO,0102000000020000008B87F71C584553C0A52C431CEB823A40000000A0C65354C000000020ED6D3C40
MHH-PBI,MHH,PBI,0102000000020000008B87F71C584553C0A52C431CEB823A40000000401E0654C000000040E6AE3A40
MSL-ATL,MSL,ATL,010200000002000000FC0CFB7F0DE755C0EA9FF9FF655F4140A298BC01661B55C07DAEB6627FD14040
PBI-ELH,PBI,ELH,010200000002000000000000401E0654C000000040E6AE3A4073090080BE2B53C09708000093793940
PBI-MHH,PBI,MHH,010200000002000000000000401E0654C000000040E6AE3A408B87F71C584553C0A52C431CEB823A40
PBI-TPA,PBI,TPA,010200000002000000000000401E0654C000000040E6AE3A400000000020A254C000000060BAF93B40
PIB-ATL,PIB,ATL,01020000000200000000000000935556C0000000E093773F40A298BC01661B55C07DAEB6627FD14040
PNS-MCO,PNS,MCO,010200000002000000EAFFFF3FF1CB55C0390000C030793E40000000A0C65354C000000020ED6D3C40
PNS-TPA,PNS,TPA,010200000002000000EAFFFF3FF1CB55C0390000C030793E400000000020A254C000000060BAF93B40
RSW-EYW,RSW,EYW,01020000000200000000000040557054C00000006044893A40000000409D7054C0010000A05C8E3840
RSW-MCO,RSW,MCO,01020000000200000000000040557054C00000006044893A40000000A0C65354C000000020ED6D3C40
TCB-FLL,TCB,FLL,010200000002000000D9FAFFFF0A5953C05C220000CCBE3A402A029CDEC50954C0E9B81AD995123A40
TLH-MCO,TLH,MCO,010200000002000000000000606B1655C00000000081653E40000000A0C65354C000000020ED6D3C40
TLH-TPA,TLH,TPA,010200000002000000000000606B1655C00000000081653E400000000020A254C000000060BAF93B40
TPA-EYW,TPA,EYW,0102000000020000000000000020A254C000000060BAF93B40000000409D7054C0010000A05C8E3840
TPA-FLL,TPA,FLL,0102000000020000000000000020A254C000000060BAF93B402A029CDEC50954C0E9B81AD995123A40
TPA-GNV,TPA,GNV,0102000000020000000000000020A254C000000060BAF93B40A8060020659154C0D10E0060AAB03D40
TPA-JAX,TPA,JAX,0102000000020000000000000020A254C000000060BAF93B4000000080066C54C0000000607D7E3E40
TPA-PBI,TPA,PBI,0102000000020000000000000020A254C000000060BAF93B40000000401E0654C000000040E6AE3A40
TPA-PNS,TPA,PNS,0102000000020000000000000020A254C000000060BAF93B40EAFFFF3FF1CB55C0390000C030793E40
TPA-TLH,TPA,TLH,0102000000020000000000000020A254C000000060BAF93B40000000606B1655C00000000081653E40
TUP-ATL,TUP,ATL,01020000000200000000000000463156C00000002051224140A298BC01661B55C07DAEB6627FD14040
TUP-GLH,TUP,GLH,01020000000200000000000000463156C00000002051224140FFFFFF1F14BF56C0000000A0CFBD4040
AMS-NDR,AMS,NDR,0102000000020000003CF71E2E390E1340A741D13C80274A40AF120020C63908C089F0FFFF907E4140
AMS-TNG,AMS,TNG,0102000000020000003CF71E2E390E1340A741D13C80274A4029080040E5AA17C0561600000BDD4140
BCN-CMN,BCN,CMN,010200000002000000715AF0A2AFA0004020D26F5F07A6444000000020215C1EC0000000400AAF4040
BCN-NDR,BCN,NDR,010200000002000000715AF0A2AFA0004020D26F5F07A64440AF120020C63908C089F0FFFF907E4140
BCN-TNG,BCN,TNG,010200000002000000715AF0A2AFA0004020D26F5F07A6444029080040E5AA17C0561600000BDD4140
BGY-CMN,BGY,CMN,0102000000020000000DA661F888682340F0DE516342D6464000000020215C1EC0000000400AAF4040
BLQ-CMN,BLQ,CMN,010200000002000000DDB5847CD0932640A323B9FC8744464000000020215C1EC0000000400AAF4040
BRU-CMN,BRU,CMN,0102000000020000008AF0FFFF10F01140870D00206173494000000020215C1EC0000000400AAF4040
BRU-NDR,BRU,NDR,0102000000020000008AF0FFFF10F01140870D002061734940AF120020C63908C089F0FFFF907E4140
BRU-TNG,BRU,TNG,0102000000020000008AF0FFFF10F01140870D00206173494029080040E5AA17C0561600000BDD4140
CGN-NDR,CGN,NDR,010200000002000000D10E00602A921C40B0F2FFBFD56E4940AF120020C63908C089F0FFFF907E4140
CMN-BCN,CMN,BCN,01020000000200000000000020215C1EC0000000400AAF4040715AF0A2AFA0004020D26F5F07A64440
CMN-BGY,CMN,BGY,01020000000200000000000020215C1EC0000000400AAF40400DA661F888682340F0DE516342D64640
CMN-BLQ,CMN,BLQ,01020000000200000000000020215C1EC0000000400AAF4040DDB5847CD0932640A323B9FC87444640
CMN-BRU,CMN,BRU,01020000000200000000000020215C1EC0000000400AAF40408AF0FFFF10F01140870D002061734940
CMN-CUF,CMN,CUF,01020000000200000000000020215C1EC0000000400AAF40403CDA38622D7E1E408DF0F62004464640
CMN-LGW,CMN,LGW,01020000000200000000000020215C1EC0000000400AAF40401AFB928D075BC8BF713C9F01F5924940
CMN-LYS,CMN,LYS,01020000000200000000000020215C1EC0000000400AAF4040286211C30E53144052B5DD04DFDC4640
CMN-MPL,CMN,MPL,01020000000200000000000020215C1EC0000000400AAF4040000000A03EB40F40000000E0C0C94540
CMN-SAW,CMN,SAW,01020000000200000000000020215C1EC0000000400AAF40403A2600C0274F3D40AA09006005734440
CMN-TLS,CMN,TLS,01020000000200000000000020215C1EC0000000400AAF40406E179AEB34D2F53FC170AE6186D04540
CMN-TSF,CMN,TSF,01020000000200000000000020215C1EC0000000400AAF40404FAF9465886328402AE109BDFED24640
CUF-CMN,CUF,CMN,0102000000020000003CDA38622D7E1E408DF0F6200446464000000020215C1EC0000000400AAF4040
FEZ-MPL,FEZ,MPL,010200000002000000F2FCFF5F6EE913C08FF9FFBFB1F64040000000A03EB40F40000000E0C0C94540
LGW-CMN,LGW,CMN,0102000000020000001AFB928D075BC8BF713C9F01F592494000000020215C1EC0000000400AAF4040
LGW-TNG,LGW,TNG,0102000000020000001AFB928D075BC8BF713C9F01F592494029080040E5AA17C0561600000BDD4140
LYS-CMN,LYS,CMN,010200000002000000286211C30E53144052B5DD04DFDC464000000020215C1EC0000000400AAF4040
MPL-CMN,MPL,CMN,010200000002000000000000A03EB40F40000000E0C0C9454000000020215C1EC0000000400AAF4040
MPL-FEZ,MPL,FEZ,010200000002000000000000A03EB40F40000000E0C0C94540F2FCFF5F6EE913C08FF9FFBFB1F64040
MPL-NDR,MPL,NDR,010200000002000000000000A03EB40F40000000E0C0C94540AF120020C63908C089F0FFFF907E4140
NDR-AMS,NDR,AMS,010200000002000000AF120020C63908C089F0FFFF907E41403CF71E2E390E1340A741D13C80274A40
NDR-BCN,NDR,BCN,010200000002000000AF120020C63908C089F0FFFF907E4140715AF0A2AFA0004020D26F5F07A64440
NDR-BRU,NDR,BRU,010200000002000000AF120020C63908C089F0FFFF907E41408AF0FFFF10F01140870D002061734940
NDR-CGN,NDR,CGN,010200000002000000AF120020C63908C089F0FFFF907E4140D10E00602A921C40B0F2FFBFD56E4940
NDR-MPL,NDR,MPL,010200000002000000AF120020C63908C089F0FFFF907E4140000000A03EB40F40000000E0C0C94540
NDR-PMI,NDR,PMI,010200000002000000AF120020C63908C089F0FFFF907E4140A80D004015E9054074E9FF1F9EC64340
PMI-NDR,PMI,NDR,010200000002000000A80D004015E9054074E9FF1F9EC64340AF120020C63908C089F0FFFF907E4140
SAW-CMN,SAW,CMN,0102000000020000003A2600C0274F3D40AA0900600573444000000020215C1EC0000000400AAF4040
TLS-CMN,TLS,CMN,0102000000020000006E179AEB34D2F53FC170AE6186D0454000000020215C1EC0000000400AAF4040
TNG-AMS,TNG,AMS,01020000000200000029080040E5AA17C0561600000BDD41403CF71E2E390E1340A741D13C80274A40
TNG-BCN,TNG,BCN,01020000000200000029080040E5AA17C0561600000BDD4140715AF0A2AFA0004020D26F5F07A64440
TNG-BRU,TNG,BRU,01020000000200000029080040E5AA17C0561600000BDD41408AF0FFFF10F01140870D002061734940
TNG-LGW,TNG,LGW,01020000000200000029080040E5AA17C0561600000BDD41401AFB928D075BC8BF713C9F01F5924940
TSF-CMN,TSF,CMN,0102000000020000004FAF9465886328402AE109BDFED2464000000020215C1EC0000000400AAF4040
BHY-XIY,BHY,XIY,010200000002000000A1832EE1D0525B4060764F1E168A3540FBE769C020305B40F4FC69A33A394140
CAN-CKG,CAN,CKG,010200000002000000000000E022535C4000000060746437400000008016A95A40000000801DB83D40
CAN-CTU,CAN,CTU,010200000002000000000000E022535C400000006074643740000000A09BFC5940000000A018943E40
CGO-CGQ,CGO,CGQ,01020000000200000097080000D3755C402A0B008085424140AB6F0000D76B5F401DF3FF7F83FF4540
CGO-CKG,CGO,CKG,01020000000200000097080000D3755C402A0B0080854241400000008016A95A40000000801DB83D40
CGO-CTU,CGO,CTU,01020000000200000097080000D3755C402A0B008085424140000000A09BFC5940000000A018943E40
CGO-HGH,CGO,HGH,01020000000200000097080000D3755C402A0B008085424140000000A0C61B5E4000000080C03A3E40
CGO-HRB,CGO,HRB,01020000000200000097080000D3755C402A0B0080854241400000000000905F40000000A0CBCF4640
CGO-KMG,CGO,KMG,01020000000200000097080000D3755C402A0B00808542414010429B7777BB5940A6023807191A3940
CGO-URC,CGO,URC,01020000000200000097080000D3755C402A0B0080854241400000004059DE5540010000E01BF44540
CGQ-CGO,CGQ,CGO,010200000002000000AB6F0000D76B5F401DF3FF7F83FF454097080000D3755C402A0B008085424140
CGQ-NKG,CGQ,NKG,010200000002000000AB6F0000D76B5F401DF3FF7F83FF4540010000002BB75D40000000C0F3BD3F40
CGQ-TNA,CGQ,TNA,010200000002000000AB6F0000D76B5F401DF3FF7F83FF454001000000D34D5D40000000C0B86D4240
CGQ-TSN,CGQ,TSN,010200000002000000AB6F0000D76B5F401DF3FF7F83FF4540B395FFDF24565D40E5EFFF5FEC8F4340
CKG-CAN,CKG,CAN,0102000000020000000000008016A95A40000000801DB83D40000000E022535C400000006074643740
CKG-CGO,CKG,CGO,0102000000020000000000008016A95A40000000801DB83D4097080000D3755C402A0B008085424140
CKG-CSX,CKG,CSX,0102000000020000000000008016A95A40000000801DB83D409B510080144E5C40FFDCFF5F6F303C40
CKG-CTU,CKG,CTU,0102000000020000000000008016A95A40000000801DB83D40000000A09BFC5940000000A018943E40
CKG-CZX,CKG,CZX,0102000000020000000000008016A95A40000000801DB83D4078279F1EDBF15D403719558671EB3F40
CKG-DLC,CKG,DLC,0102000000020000000000008016A95A40000000801DB83D40010000007F625E40000000009C7B4340
CKG-DYG,CKG,DYG,0102000000020000000000008016A95A40000000801DB83D4019C6DD205A9C5B405F07CE19511A3D40
CKG-HAK,CKG,HAK,0102000000020000000000008016A95A40000000801DB83D4000000040609D5B40010000A055EF3340
CKG-HGH,CKG,HGH,0102000000020000000000008016A95A40000000801DB83D40000000A0C61B5E4000000080C03A3E40
CKG-HKT,CKG,HKT,0102000000020000000000008016A95A40000000801DB83D405E82531F489458407DD0B359F5392040
CKG-KHN,CKG,KHN,0102000000020000000000008016A95A40000000801DB83D40000000A099F95C40000000A070DD3C40
